customer_id,stream_id,date,invoice_item_id,subscription_stopped
512,1533.0,2018-12-27,2.0,0
512,1094.0,2018-12-27,2.0,0
512,1541.0,2018-12-28,2.0,0
512,1116.0,2018-12-29,2.0,0
512,1715.0,2018-12-30,2.0,0
512,1616.0,2019-01-05,2.0,0
512,1630.0,2019-01-11,2.0,0
512,1593.0,2019-01-20,2.0,0
512,1744.0,2019-02-01,2.0,0
512,1104.0,2019-02-04,2.0,0
512,1144.0,2019-02-14,2.0,0
512,,2019-02-14,2.0,0
512,1418.0,2019-02-20,2.0,0
512,1467.0,2019-02-20,2.0,0
512,,2019-03-02,2.0,0
512,1068.0,2019-03-07,2.0,0
512,1602.0,2019-03-08,2.0,0
513,1077.0,2019-01-10,1.0,0
513,1219.0,2019-01-17,1.0,0
513,1602.0,2019-01-27,1.0,0
513,1093.0,2019-02-02,1.0,0
513,1516.0,2019-02-09,1.0,0
513,1277.0,2019-02-20,1.0,0
513,1221.0,2019-02-20,1.0,0
513,1522.0,2019-02-21,1.0,0
513,1372.0,2019-02-26,1.0,0
513,1320.0,2019-03-03,1.0,0
513,1088.0,2019-03-04,1.0,0
513,1203.0,2019-03-05,1.0,0
513,1506.0,2019-03-06,1.0,0
513,1652.0,2019-03-12,1.0,0
513,1168.0,2019-03-16,1.0,0
513,1606.0,2019-03-17,1.0,0
513,1557.0,2019-03-22,1.0,0
513,1311.0,2019-04-06,1.0,0
513,1625.0,2019-04-07,1.0,0
513,1114.0,2019-04-16,1.0,0
513,1762.0,2019-04-19,1.0,0
513,1053.0,2019-04-19,1.0,0
513,1616.0,2019-04-19,1.0,0
513,1598.0,2019-05-22,1.0,0
513,,2019-05-24,1.0,0
514,1717.0,2018-11-18,1.0,0
514,1529.0,2018-11-22,1.0,0
514,1178.0,2018-11-24,1.0,0
514,1542.0,2018-11-27,1.0,0
514,1463.0,2018-11-29,1.0,0
514,1457.0,2018-12-04,1.0,0
514,1141.0,2018-12-05,1.0,0
514,1738.0,2018-12-06,1.0,0
514,1534.0,2018-12-08,1.0,0
514,1094.0,2018-12-13,1.0,0
514,,2018-12-28,1.0,0
514,1447.0,2018-12-29,1.0,0
514,1668.0,2019-01-04,1.0,0
514,1142.0,2019-01-04,1.0,0
514,1316.0,2019-01-05,1.0,0
514,1645.0,2019-01-08,1.0,0
514,1526.0,2019-02-03,1.0,0
514,1102.0,2019-03-01,1.0,0
514,1400.0,2019-03-01,1.0,0
514,1663.0,2019-03-07,1.0,0
515,1341.0,2019-01-03,1.0,0
515,1331.0,2019-01-07,1.0,0
515,1337.0,2019-01-07,1.0,0
515,1152.0,2019-01-09,1.0,0
515,1759.0,2019-01-14,1.0,0
515,1109.0,2019-01-24,1.0,0
515,1474.0,2019-01-26,1.0,0
515,,2019-01-29,1.0,0
515,1222.0,2019-01-30,1.0,0
515,1220.0,2019-02-02,1.0,0
515,1482.0,2019-02-06,1.0,0
515,,2019-02-18,1.0,0
515,1344.0,2019-02-21,1.0,0
515,1592.0,2019-03-02,1.0,0
515,1302.0,2019-03-05,1.0,0
515,1197.0,2019-03-08,1.0,0
515,,2019-03-14,1.0,0
515,,2019-04-03,1.0,0
515,1381.0,2019-04-10,1.0,0
515,1582.0,2019-04-14,1.0,0
516,1136.0,2018-03-17,1.0,0
516,1122.0,2018-03-20,1.0,0
516,1746.0,2018-03-25,1.0,0
516,1714.0,2018-04-07,1.0,0
516,1185.0,2018-04-14,1.0,0
516,1495.0,2018-04-14,1.0,0
516,1155.0,2018-04-15,1.0,0
516,1527.0,2018-04-18,1.0,0
516,1568.0,2018-04-20,1.0,0
516,1444.0,2018-04-26,1.0,0
516,1302.0,2018-05-05,1.0,0
516,1163.0,2018-05-13,1.0,0
516,1690.0,2018-05-14,1.0,0
516,1360.0,2018-05-27,1.0,0
516,1142.0,2018-06-01,1.0,0
516,1461.0,2018-06-08,1.0,0
516,1111.0,2018-06-09,1.0,0
516,1062.0,2018-06-09,1.0,0
516,1726.0,2018-06-10,1.0,0
516,1330.0,2018-06-14,1.0,0
517,1739.0,2019-06-02,2.0,0
517,1493.0,2019-06-06,2.0,0
517,1750.0,2019-06-10,2.0,0
517,1497.0,2019-06-11,2.0,0
517,1764.0,2019-06-11,2.0,0
517,,2019-06-15,2.0,0
517,1192.0,2019-06-18,2.0,0
517,1139.0,2019-06-20,2.0,0
517,1096.0,2019-06-26,2.0,0
517,1634.0,2019-06-28,2.0,0
517,1399.0,2019-07-03,2.0,0
517,1556.0,2019-07-08,2.0,0
517,1122.0,2019-07-12,2.0,0
517,1131.0,2019-07-14,2.0,0
517,1416.0,2019-07-30,2.0,0
517,1403.0,2019-08-05,2.0,0
517,1720.0,2019-08-14,2.0,0
517,1440.0,2019-08-17,2.0,0
517,1590.0,2019-08-30,2.0,1
518,1232.0,2019-03-01,1.0,0
518,1123.0,2019-03-01,1.0,0
518,1655.0,2019-03-08,1.0,0
518,1217.0,2019-03-11,1.0,0
518,,2019-03-22,1.0,0
518,1114.0,2019-03-28,1.0,0
518,1125.0,2019-03-30,1.0,0
518,1669.0,2019-04-04,1.0,0
518,1693.0,2019-04-14,1.0,0
518,1274.0,2019-04-14,1.0,0
518,1596.0,2019-04-20,1.0,0
518,1591.0,2019-04-30,1.0,0
518,1167.0,2019-05-17,1.0,0
518,1474.0,2019-05-20,1.0,0
518,1070.0,2019-05-29,1.0,0
518,1297.0,2019-06-01,1.0,0
518,1425.0,2019-06-02,1.0,0
518,1719.0,2019-06-05,1.0,0
518,1073.0,2019-06-17,1.0,0
518,1515.0,2019-06-25,1.0,1
519,1078.0,2019-03-04,1.0,0
519,1091.0,2019-03-12,1.0,0
519,1727.0,2019-03-19,1.0,0
519,1521.0,2019-03-27,1.0,0
519,1419.0,2019-03-28,1.0,0
519,1471.0,2019-03-30,1.0,0
519,1749.0,2019-04-03,1.0,0
519,1562.0,2019-04-08,1.0,0
519,1705.0,2019-04-18,1.0,0
519,1663.0,2019-04-19,1.0,0
519,1698.0,2019-04-22,1.0,0
519,1282.0,2019-04-23,1.0,0
519,1281.0,2019-04-24,1.0,0
519,1648.0,2019-04-26,1.0,0
519,1675.0,2019-04-27,1.0,0
519,1298.0,2019-05-09,1.0,0
519,1427.0,2019-05-11,1.0,0
520,1154.0,2018-09-26,1.0,0
520,,2018-09-28,1.0,0
520,1312.0,2018-09-30,1.0,0
520,1290.0,2018-10-01,1.0,0
520,1260.0,2018-10-13,1.0,0
520,1626.0,2018-10-25,1.0,0
520,1083.0,2018-10-28,1.0,0
520,1686.0,2018-10-29,1.0,0
520,1693.0,2018-11-12,1.0,0
520,1502.0,2018-11-13,1.0,0
520,1451.0,2018-11-15,1.0,0
520,1692.0,2018-11-28,1.0,0
520,1463.0,2018-11-30,1.0,0
520,1663.0,2018-12-04,1.0,0
520,,2018-12-07,1.0,0
520,1747.0,2018-12-10,1.0,0
520,1353.0,2018-12-11,1.0,0
520,1549.0,2018-12-15,1.0,0
520,1417.0,2018-12-15,1.0,0
520,1214.0,2018-12-27,1.0,0
521,1485.0,2018-04-25,2.0,0
521,1375.0,2018-05-06,2.0,0
521,1688.0,2018-05-06,2.0,0
521,1120.0,2018-05-09,2.0,0
521,1496.0,2018-05-13,2.0,0
521,,2018-05-14,2.0,0
521,1119.0,2018-05-20,2.0,0
521,,2018-05-24,2.0,0
521,1626.0,2018-05-27,2.0,0
521,1419.0,2018-06-08,2.0,0
521,,2018-06-23,2.0,0
521,1425.0,2018-06-25,2.0,0
521,1494.0,2018-06-28,2.0,0
521,1321.0,2018-06-30,2.0,0
521,1494.0,2018-07-11,2.0,0
521,1704.0,2018-07-18,2.0,0
521,1151.0,2018-07-24,2.0,0
521,,2018-07-25,2.0,0
521,1301.0,2018-07-26,2.0,0
521,1319.0,2018-07-29,2.0,0
522,1696.0,2018-04-09,3.0,0
522,1063.0,2018-04-18,3.0,0
522,1176.0,2018-04-23,3.0,0
522,1124.0,2018-04-28,3.0,0
522,1193.0,2018-05-04,3.0,0
522,,2018-05-06,3.0,0
522,1741.0,2018-05-07,3.0,0
522,1481.0,2018-05-09,3.0,0
522,1247.0,2018-05-17,3.0,0
522,1109.0,2018-05-21,3.0,0
522,1603.0,2018-05-31,3.0,0
522,1463.0,2018-06-04,3.0,0
522,1390.0,2018-06-11,3.0,0
522,1216.0,2018-06-14,3.0,0
522,1651.0,2018-06-16,3.0,0
522,1599.0,2018-06-21,3.0,0
522,,2018-06-22,3.0,0
522,1759.0,2018-06-22,3.0,0
523,1188.0,2019-02-03,1.0,0
523,,2019-02-07,1.0,0
523,1314.0,2019-02-07,1.0,0
523,1282.0,2019-02-08,1.0,0
523,1208.0,2019-02-10,1.0,0
523,1613.0,2019-03-06,1.0,0
523,1340.0,2019-03-07,1.0,0
523,1758.0,2019-03-10,1.0,0
523,1336.0,2019-03-12,1.0,0
523,1764.0,2019-03-14,1.0,0
523,1616.0,2019-03-18,1.0,0
523,1094.0,2019-04-01,1.0,0
523,1210.0,2019-04-01,1.0,0
523,1147.0,2019-04-02,1.0,0
523,1479.0,2019-04-03,1.0,0
523,1524.0,2019-04-10,1.0,0
523,1647.0,2019-04-11,1.0,0
523,1109.0,2019-04-15,1.0,0
523,1169.0,2019-04-19,1.0,0
523,1071.0,2019-05-08,1.0,0
523,1286.0,2019-05-14,1.0,0
524,1176.0,2019-08-28,2.0,0
524,1449.0,2019-08-28,2.0,0
524,1066.0,2019-08-31,2.0,0
524,,2019-09-01,2.0,0
524,1120.0,2019-09-03,2.0,0
525,1271.0,2018-09-23,3.0,0
525,1241.0,2018-10-02,3.0,0
525,1056.0,2018-10-09,3.0,0
525,1709.0,2018-10-16,3.0,0
525,1081.0,2018-10-17,3.0,0
525,1357.0,2018-10-19,3.0,0
525,1187.0,2018-10-19,3.0,0
525,1725.0,2018-10-23,3.0,0
525,1122.0,2018-10-29,3.0,0
525,1742.0,2018-10-30,3.0,0
525,1704.0,2018-10-30,3.0,0
525,1392.0,2018-11-05,3.0,0
525,,2018-11-06,3.0,0
525,1536.0,2018-11-07,3.0,0
525,1764.0,2018-11-09,3.0,0
525,1425.0,2018-11-29,3.0,0
525,1283.0,2018-12-05,3.0,0
525,1402.0,2018-12-09,3.0,0
525,1189.0,2018-12-11,3.0,0
526,1456.0,2019-01-26,1.0,0
526,1085.0,2019-02-03,1.0,0
526,1124.0,2019-02-06,1.0,0
526,1145.0,2019-02-08,1.0,0
526,1119.0,2019-02-21,1.0,0
526,1584.0,2019-02-24,1.0,0
526,1660.0,2019-02-26,1.0,0
526,1300.0,2019-02-28,1.0,0
526,1750.0,2019-03-09,1.0,0
526,1091.0,2019-03-09,1.0,0
526,1717.0,2019-03-17,1.0,0
526,1094.0,2019-03-18,1.0,0
526,1424.0,2019-03-22,1.0,0
526,1740.0,2019-03-23,1.0,0
526,1153.0,2019-03-24,1.0,0
526,1740.0,2019-03-28,1.0,0
526,1517.0,2019-04-10,1.0,0
526,1289.0,2019-04-16,1.0,0
526,1182.0,2019-04-22,1.0,0
527,1556.0,2018-08-13,1.0,0
527,1729.0,2018-08-23,1.0,0
527,1501.0,2018-08-26,1.0,0
527,1487.0,2018-09-07,1.0,0
527,1667.0,2018-09-08,1.0,0
527,1428.0,2018-09-08,1.0,0
527,1630.0,2018-09-11,1.0,0
527,1156.0,2018-09-19,1.0,0
527,1077.0,2018-10-04,1.0,0
527,1105.0,2018-10-11,1.0,0
527,,2018-10-15,1.0,0
527,,2018-10-19,1.0,0
527,1703.0,2018-10-28,1.0,0
527,1321.0,2018-10-29,1.0,0
527,1254.0,2018-11-06,1.0,0
527,1184.0,2018-11-06,1.0,0
527,1757.0,2018-11-07,1.0,0
527,1558.0,2018-11-09,1.0,0
527,1173.0,2018-11-12,1.0,0
528,1572.0,2019-08-28,2.0,0
528,1082.0,2019-08-28,2.0,0
528,1584.0,2019-08-28,2.0,0
528,1221.0,2019-08-30,2.0,0
528,,2019-08-30,2.0,0
528,1607.0,2019-09-01,2.0,1
529,1146.0,2019-04-16,3.0,0
529,1714.0,2019-04-16,3.0,0
529,1168.0,2019-04-17,3.0,0
529,1282.0,2019-04-18,3.0,0
529,1659.0,2019-04-25,3.0,0
529,1323.0,2019-04-25,3.0,0
529,1560.0,2019-04-27,3.0,0
529,1265.0,2019-05-13,3.0,0
529,1679.0,2019-05-14,3.0,0
529,1496.0,2019-05-14,3.0,0
529,1763.0,2019-05-16,3.0,0
529,1557.0,2019-05-19,3.0,0
529,1370.0,2019-05-27,3.0,0
529,1414.0,2019-05-30,3.0,0
529,1072.0,2019-06-06,3.0,0
529,1666.0,2019-06-07,3.0,0
529,1270.0,2019-06-19,3.0,0
529,,2019-06-22,3.0,0
529,1766.0,2019-06-23,3.0,0
529,1521.0,2019-07-09,3.0,0
529,1671.0,2019-07-10,3.0,0
529,1659.0,2019-07-13,3.0,0
530,1608.0,2019-04-15,3.0,0
530,1407.0,2019-04-16,3.0,0
530,1678.0,2019-04-27,3.0,0
530,,2019-04-29,3.0,0
530,1757.0,2019-05-08,3.0,0
530,1143.0,2019-05-19,3.0,0
530,1475.0,2019-05-23,3.0,0
530,1340.0,2019-05-25,3.0,0
530,1380.0,2019-06-08,3.0,0
530,1129.0,2019-06-16,3.0,0
530,1668.0,2019-06-19,3.0,0
530,1649.0,2019-06-22,3.0,0
530,1486.0,2019-06-23,3.0,0
530,1392.0,2019-06-29,3.0,0
530,1095.0,2019-07-02,3.0,0
530,1159.0,2019-07-12,3.0,0
530,1247.0,2019-07-15,3.0,0
530,1152.0,2019-07-17,3.0,0
530,1584.0,2019-07-19,3.0,0
530,1690.0,2019-07-28,3.0,0
530,1748.0,2019-08-03,3.0,0
530,1187.0,2019-08-10,3.0,1
531,1281.0,2018-03-14,2.0,0
531,1378.0,2018-03-22,2.0,0
531,1699.0,2018-03-23,2.0,0
531,1517.0,2018-03-29,2.0,0
531,1205.0,2018-04-01,2.0,0
531,1548.0,2018-04-03,2.0,0
531,1247.0,2018-04-03,2.0,0
531,1734.0,2018-04-17,2.0,0
531,1615.0,2018-04-18,2.0,0
531,1746.0,2018-04-21,2.0,0
531,1205.0,2018-04-28,2.0,0
531,1439.0,2018-05-04,2.0,0
531,1179.0,2018-05-20,2.0,0
531,1535.0,2018-05-25,2.0,0
531,1086.0,2018-06-02,2.0,0
531,1289.0,2018-06-02,2.0,0
531,1148.0,2018-06-08,2.0,0
531,1449.0,2018-06-12,2.0,0
531,1310.0,2018-06-19,2.0,0
532,1493.0,2019-04-20,2.0,0
532,,2019-04-20,2.0,0
532,1275.0,2019-04-25,2.0,0
532,1074.0,2019-05-05,2.0,0
532,1227.0,2019-05-07,2.0,0
532,1740.0,2019-05-25,2.0,0
532,1545.0,2019-06-05,2.0,0
532,1481.0,2019-06-06,2.0,0
532,1340.0,2019-06-09,2.0,0
532,1547.0,2019-06-18,2.0,0
532,1377.0,2019-06-21,2.0,0
532,1518.0,2019-06-23,2.0,0
532,1287.0,2019-06-28,2.0,0
532,1669.0,2019-06-30,2.0,0
532,1373.0,2019-07-05,2.0,0
532,1647.0,2019-07-07,2.0,0
532,1429.0,2019-07-09,2.0,0
532,1424.0,2019-07-17,2.0,0
532,1392.0,2019-08-05,2.0,0
532,1705.0,2019-08-08,2.0,0
533,1192.0,2019-05-30,1.0,0
533,1221.0,2019-06-06,1.0,0
533,1261.0,2019-06-10,1.0,0
533,1421.0,2019-06-25,1.0,0
533,1324.0,2019-06-30,1.0,0
533,1445.0,2019-07-01,1.0,0
533,1350.0,2019-07-05,1.0,0
533,1147.0,2019-07-13,1.0,0
533,1647.0,2019-07-26,1.0,0
533,1255.0,2019-08-01,1.0,0
533,1236.0,2019-08-01,1.0,0
533,1546.0,2019-08-02,1.0,0
533,1622.0,2019-08-09,1.0,0
533,1192.0,2019-08-12,1.0,0
533,1241.0,2019-08-21,1.0,0
533,,2019-08-29,1.0,0
533,1529.0,2019-08-31,1.0,0
533,1708.0,2019-08-31,1.0,0
533,,2019-09-02,1.0,0
534,1280.0,2018-11-22,2.0,0
534,1604.0,2018-11-27,2.0,0
534,1770.0,2018-12-02,2.0,0
534,1316.0,2018-12-07,2.0,0
534,1405.0,2018-12-11,2.0,0
534,1585.0,2018-12-21,2.0,0
534,1584.0,2018-12-22,2.0,0
534,1424.0,2018-12-22,2.0,0
534,1245.0,2019-01-01,2.0,0
534,1369.0,2019-01-03,2.0,0
534,1097.0,2019-01-10,2.0,0
534,1396.0,2019-01-12,2.0,0
534,1501.0,2019-01-15,2.0,0
534,1657.0,2019-01-17,2.0,0
534,1662.0,2019-01-23,2.0,0
534,1679.0,2019-02-04,2.0,0
534,1637.0,2019-02-15,2.0,0
534,1745.0,2019-02-16,2.0,0
534,1104.0,2019-02-25,2.0,0
534,,2019-02-28,2.0,0
534,1529.0,2019-03-15,2.0,0
534,1412.0,2019-03-20,2.0,0
535,1105.0,2018-04-25,1.0,0
535,1325.0,2018-04-30,1.0,0
535,1384.0,2018-05-07,1.0,0
535,1314.0,2018-05-10,1.0,0
535,1521.0,2018-05-28,1.0,0
535,1405.0,2018-06-05,1.0,0
535,1717.0,2018-06-19,1.0,0
535,1644.0,2018-06-22,1.0,0
535,,2018-06-28,1.0,0
535,1633.0,2018-06-29,1.0,0
535,1294.0,2018-06-29,1.0,0
535,,2018-07-08,1.0,0
535,1151.0,2018-07-12,1.0,0
535,,2018-07-23,1.0,0
535,1282.0,2018-08-04,1.0,0
535,1128.0,2018-08-09,1.0,0
535,1068.0,2018-08-14,1.0,0
535,1370.0,2018-08-19,1.0,0
535,1207.0,2018-08-28,1.0,0
535,1322.0,2018-08-29,1.0,0
535,1169.0,2018-08-30,1.0,0
535,1204.0,2018-09-02,1.0,0
535,1628.0,2018-09-04,1.0,0
536,1407.0,2018-07-08,3.0,0
536,,2018-07-19,3.0,0
536,1109.0,2018-07-20,3.0,0
536,1376.0,2018-07-24,3.0,0
536,1269.0,2018-07-25,3.0,0
536,1501.0,2018-08-03,3.0,0
536,1754.0,2018-08-04,3.0,0
536,1361.0,2018-08-10,3.0,0
536,,2018-08-19,3.0,0
536,1377.0,2018-08-21,3.0,0
536,1278.0,2018-08-31,3.0,0
536,1501.0,2018-09-07,3.0,0
536,1199.0,2018-09-09,3.0,0
536,1449.0,2018-09-12,3.0,0
536,1058.0,2018-09-16,3.0,0
536,1207.0,2018-09-18,3.0,0
536,1534.0,2018-09-22,3.0,0
536,,2018-09-26,3.0,0
536,1430.0,2018-10-09,3.0,0
536,1240.0,2018-10-11,3.0,0
537,1720.0,2019-03-12,3.0,0
537,1640.0,2019-03-14,3.0,0
537,1137.0,2019-03-18,3.0,0
537,1307.0,2019-03-27,3.0,0
537,1579.0,2019-04-08,3.0,0
537,1208.0,2019-04-09,3.0,0
537,1426.0,2019-04-14,3.0,0
537,1446.0,2019-04-19,3.0,0
537,1340.0,2019-04-22,3.0,0
537,1756.0,2019-04-27,3.0,0
537,1467.0,2019-04-27,3.0,0
537,1441.0,2019-04-28,3.0,0
537,1053.0,2019-05-04,3.0,0
537,1683.0,2019-05-04,3.0,0
537,1668.0,2019-05-06,3.0,0
537,1117.0,2019-05-09,3.0,0
537,1270.0,2019-05-18,3.0,0
538,1435.0,2018-10-30,1.0,0
538,1269.0,2018-11-06,1.0,0
538,1405.0,2018-11-15,1.0,0
538,1660.0,2018-11-20,1.0,0
538,1243.0,2018-11-24,1.0,0
538,1441.0,2018-11-25,1.0,0
538,1654.0,2018-11-25,1.0,0
538,1176.0,2018-11-30,1.0,0
538,1230.0,2018-12-12,1.0,0
538,1098.0,2018-12-12,1.0,0
538,1663.0,2018-12-21,1.0,0
538,,2018-12-27,1.0,0
538,1182.0,2018-12-27,1.0,0
538,1136.0,2019-01-05,1.0,0
538,1592.0,2019-01-07,1.0,0
538,1346.0,2019-01-17,1.0,0
538,1578.0,2019-02-06,1.0,0
538,1220.0,2019-02-08,1.0,0
538,1467.0,2019-02-26,1.0,0
538,1052.0,2019-03-01,1.0,0
538,1693.0,2019-03-02,1.0,0
538,1262.0,2019-03-07,1.0,0
538,1373.0,2019-03-07,1.0,0
538,1103.0,2019-03-15,1.0,0
538,1302.0,2019-03-21,1.0,0
539,1437.0,2019-08-12,3.0,0
539,1691.0,2019-08-13,3.0,0
539,1253.0,2019-08-14,3.0,0
539,1257.0,2019-08-15,3.0,0
539,1223.0,2019-08-18,3.0,0
539,1325.0,2019-08-28,3.0,0
539,1588.0,2019-09-03,3.0,0
539,1771.0,2019-09-03,3.0,1
540,1489.0,2018-11-10,1.0,0
540,1631.0,2018-12-01,1.0,0
540,1699.0,2018-12-07,1.0,0
540,1432.0,2018-12-08,1.0,0
540,1645.0,2018-12-09,1.0,0
540,1176.0,2018-12-13,1.0,0
540,1636.0,2018-12-15,1.0,0
540,1366.0,2018-12-15,1.0,0
540,1413.0,2018-12-15,1.0,0
540,1405.0,2018-12-23,1.0,0
540,1332.0,2019-01-06,1.0,0
540,1770.0,2019-01-12,1.0,0
540,1449.0,2019-01-17,1.0,0
540,1095.0,2019-01-25,1.0,0
540,1474.0,2019-02-04,1.0,0
540,1456.0,2019-02-11,1.0,0
540,1432.0,2019-02-18,1.0,0
540,1364.0,2019-02-21,1.0,0
540,1621.0,2019-02-26,1.0,0
540,1380.0,2019-03-06,1.0,0
540,1248.0,2019-03-06,1.0,0
540,1166.0,2019-03-15,1.0,0
541,1149.0,2018-10-21,1.0,0
541,1618.0,2018-10-24,1.0,0
541,1480.0,2018-10-25,1.0,0
541,1253.0,2018-10-26,1.0,0
541,1222.0,2018-10-28,1.0,0
541,1707.0,2018-11-06,1.0,0
541,1643.0,2018-11-13,1.0,0
541,1208.0,2018-11-17,1.0,0
541,1459.0,2018-11-18,1.0,0
541,1252.0,2018-11-23,1.0,0
541,1252.0,2018-11-26,1.0,0
541,1745.0,2018-11-27,1.0,0
541,1103.0,2018-12-10,1.0,0
541,1729.0,2018-12-21,1.0,0
541,1529.0,2018-12-23,1.0,0
542,1270.0,2019-01-04,2.0,0
542,1161.0,2019-01-08,2.0,0
542,1053.0,2019-01-12,2.0,0
542,1677.0,2019-01-13,2.0,0
542,,2019-01-17,2.0,0
542,1724.0,2019-01-26,2.0,0
542,1495.0,2019-02-14,2.0,0
542,1394.0,2019-02-21,2.0,0
542,1267.0,2019-02-26,2.0,0
542,1376.0,2019-02-28,2.0,0
542,1077.0,2019-03-01,2.0,0
542,1066.0,2019-03-04,2.0,0
542,1226.0,2019-03-18,2.0,0
542,1344.0,2019-03-23,2.0,0
542,1352.0,2019-03-23,2.0,0
542,1662.0,2019-03-24,2.0,0
542,1580.0,2019-03-28,2.0,0
542,1088.0,2019-04-02,2.0,0
543,1157.0,2019-03-23,3.0,0
543,,2019-03-25,3.0,0
543,1646.0,2019-03-27,3.0,0
543,1652.0,2019-03-28,3.0,0
543,1374.0,2019-03-31,3.0,0
543,1496.0,2019-04-05,3.0,0
543,1750.0,2019-04-08,3.0,0
543,1395.0,2019-04-09,3.0,0
543,1316.0,2019-04-10,3.0,0
543,1311.0,2019-04-15,3.0,0
543,1270.0,2019-04-26,3.0,0
543,1758.0,2019-04-27,3.0,0
543,1338.0,2019-04-28,3.0,0
543,1236.0,2019-05-07,3.0,0
543,,2019-05-14,3.0,0
