customer_id,stream_id,date,invoice_item_id,subscription_stopped
9,1384.0,2019-06-14,2.0,0
9,1602.0,2019-06-17,2.0,0
9,1157.0,2019-06-30,2.0,0
9,,2019-07-12,2.0,0
9,1451.0,2019-07-16,2.0,0
9,1764.0,2019-07-22,2.0,0
9,1683.0,2019-07-25,2.0,0
9,1443.0,2019-07-26,2.0,0
9,1526.0,2019-08-03,2.0,0
9,1184.0,2019-08-09,2.0,0
9,1124.0,2019-08-15,2.0,0
9,1400.0,2019-08-19,2.0,0
9,1309.0,2019-08-20,2.0,1
10,,2019-03-14,1.0,0
10,1266.0,2019-03-23,1.0,0
10,1053.0,2019-04-08,1.0,0
10,1202.0,2019-04-09,1.0,0
10,1466.0,2019-04-09,1.0,0
10,1159.0,2019-04-11,1.0,0
10,1746.0,2019-04-12,1.0,0
10,1677.0,2019-04-16,1.0,0
10,1656.0,2019-04-18,1.0,0
10,1293.0,2019-04-19,1.0,0
10,1516.0,2019-04-20,1.0,0
10,1180.0,2019-04-21,1.0,0
10,1651.0,2019-05-07,1.0,0
10,,2019-05-10,1.0,0
10,1246.0,2019-06-13,1.0,0
10,1518.0,2019-06-15,1.0,0
10,1340.0,2019-06-22,1.0,0
10,1307.0,2019-06-23,1.0,0
10,1438.0,2019-06-25,1.0,0
10,1597.0,2019-07-03,1.0,0
10,1525.0,2019-07-05,1.0,0
10,1272.0,2019-07-05,1.0,1
11,1516.0,2019-05-25,2.0,0
11,1575.0,2019-05-28,2.0,0
11,1697.0,2019-05-30,2.0,0
11,1316.0,2019-06-03,2.0,0
11,1665.0,2019-06-07,2.0,0
11,,2019-06-07,2.0,0
11,1406.0,2019-06-13,2.0,0
11,1513.0,2019-06-21,2.0,0
11,1454.0,2019-06-23,2.0,0
11,1564.0,2019-07-03,2.0,0
11,1409.0,2019-07-05,2.0,0
11,1205.0,2019-07-05,2.0,0
11,1645.0,2019-07-05,2.0,0
11,1300.0,2019-07-16,2.0,0
11,1061.0,2019-07-26,2.0,0
11,1069.0,2019-08-11,2.0,0
11,1763.0,2019-08-15,2.0,0
11,1430.0,2019-08-16,2.0,0
11,1457.0,2019-08-18,2.0,0
12,1339.0,2019-09-03,3.0,0
12,,2019-09-03,3.0,1
13,1107.0,2018-02-01,2.0,0
13,1539.0,2018-02-18,2.0,0
13,1509.0,2018-02-22,2.0,0
13,1223.0,2018-02-22,2.0,0
13,,2018-03-06,2.0,0
13,,2018-03-17,2.0,0
13,1470.0,2018-03-21,2.0,0
13,1705.0,2018-04-05,2.0,0
13,1245.0,2018-04-18,2.0,0
13,1251.0,2018-04-27,2.0,0
13,1617.0,2018-05-02,2.0,0
13,1323.0,2018-05-03,2.0,0
13,1715.0,2018-05-05,2.0,0
13,1504.0,2018-05-10,2.0,0
13,1736.0,2018-05-12,2.0,0
13,1327.0,2018-05-16,2.0,0
13,,2018-05-18,2.0,0
13,1604.0,2018-05-22,2.0,0
13,1673.0,2018-05-30,2.0,0
13,1160.0,2018-06-03,2.0,0
13,1327.0,2018-06-04,2.0,0
13,1377.0,2018-06-13,2.0,0
13,1525.0,2018-06-13,2.0,0
13,1763.0,2018-06-16,2.0,0
14,1308.0,2018-09-12,1.0,0
14,1592.0,2018-09-24,1.0,0
14,1708.0,2018-09-25,1.0,0
14,1439.0,2018-09-26,1.0,0
14,1710.0,2018-10-04,1.0,0
14,1645.0,2018-10-04,1.0,0
14,,2018-10-04,1.0,0
14,1268.0,2018-10-11,1.0,0
14,1243.0,2018-10-12,1.0,0
14,1519.0,2018-10-13,1.0,0
14,1519.0,2018-10-16,1.0,0
14,1490.0,2018-10-20,1.0,0
14,1627.0,2018-11-01,1.0,0
14,1582.0,2018-11-12,1.0,0
14,1604.0,2018-11-24,1.0,0
14,1244.0,2018-11-30,1.0,0
14,1162.0,2018-12-07,1.0,0
14,1643.0,2018-12-16,1.0,0
14,1084.0,2018-12-21,1.0,0
14,1352.0,2018-12-26,1.0,0
14,1465.0,2019-01-04,1.0,0
14,1080.0,2019-01-08,1.0,0
14,1654.0,2019-01-10,1.0,0
15,1088.0,2018-03-16,2.0,0
15,1615.0,2018-03-20,2.0,0
15,1226.0,2018-03-26,2.0,0
15,1761.0,2018-04-05,2.0,0
15,1444.0,2018-04-07,2.0,0
15,1740.0,2018-04-08,2.0,0
15,,2018-04-16,2.0,0
15,1477.0,2018-04-17,2.0,0
15,1383.0,2018-04-17,2.0,0
15,1224.0,2018-04-20,2.0,0
15,1693.0,2018-04-21,2.0,0
15,,2018-05-03,2.0,0
15,1283.0,2018-05-14,2.0,0
15,1533.0,2018-05-22,2.0,0
15,1212.0,2018-05-28,2.0,0
15,1160.0,2018-05-30,2.0,0
15,1531.0,2018-05-31,2.0,0
15,1097.0,2018-06-09,2.0,0
15,1252.0,2018-06-12,2.0,0
15,1360.0,2018-06-20,2.0,0
15,1228.0,2018-06-22,2.0,0
15,1711.0,2018-06-29,2.0,0
15,,2018-07-03,2.0,1
16,1429.0,2019-08-25,1.0,0
16,,2019-08-25,1.0,0
16,1079.0,2019-08-30,1.0,0
16,1188.0,2019-08-31,1.0,0
16,,2019-09-01,1.0,0
16,1577.0,2019-09-02,1.0,0
16,1283.0,2019-09-02,1.0,0
17,1573.0,2018-02-02,2.0,0
17,1760.0,2018-02-15,2.0,0
17,1292.0,2018-02-24,2.0,0
17,1444.0,2018-02-27,2.0,0
17,1605.0,2018-03-03,2.0,0
17,1232.0,2018-03-06,2.0,0
17,,2018-03-06,2.0,0
17,1317.0,2018-03-07,2.0,0
17,1140.0,2018-03-31,2.0,0
17,1736.0,2018-04-06,2.0,0
17,1658.0,2018-04-07,2.0,0
17,1585.0,2018-04-16,2.0,0
17,1300.0,2018-04-16,2.0,0
17,1412.0,2018-04-21,2.0,0
17,1309.0,2018-05-03,2.0,0
17,,2018-05-04,2.0,0
17,1107.0,2018-05-06,2.0,0
17,1325.0,2018-05-15,2.0,0
17,1579.0,2018-05-22,2.0,0
17,1386.0,2018-05-22,2.0,0
17,1202.0,2018-06-03,2.0,0
17,1617.0,2018-06-19,2.0,0
17,1249.0,2018-06-25,2.0,0
17,1539.0,2018-06-25,2.0,0
17,1187.0,2018-06-28,2.0,0
17,1241.0,2018-06-29,2.0,0
18,1528.0,2019-05-29,1.0,0
18,1069.0,2019-06-01,1.0,0
18,1123.0,2019-06-09,1.0,0
18,1439.0,2019-06-10,1.0,0
18,1125.0,2019-06-12,1.0,0
18,1338.0,2019-06-12,1.0,0
18,,2019-06-14,1.0,0
18,1721.0,2019-06-17,1.0,0
18,1476.0,2019-06-24,1.0,0
18,,2019-06-25,1.0,0
18,1195.0,2019-06-26,1.0,0
18,1187.0,2019-06-27,1.0,0
18,1697.0,2019-06-28,1.0,0
18,1078.0,2019-06-30,1.0,0
18,1104.0,2019-07-01,1.0,0
18,1481.0,2019-07-04,1.0,0
18,1151.0,2019-07-07,1.0,0
18,1757.0,2019-08-04,1.0,0
18,1589.0,2019-08-16,1.0,1
19,1658.0,2018-06-09,2.0,0
19,1282.0,2018-06-24,2.0,0
19,1151.0,2018-07-01,2.0,0
19,1429.0,2018-07-14,2.0,0
19,1130.0,2018-07-15,2.0,0
19,1599.0,2018-07-17,2.0,0
19,1285.0,2018-07-19,2.0,0
19,1141.0,2018-07-29,2.0,0
19,1737.0,2018-07-31,2.0,0
19,1729.0,2018-08-07,2.0,0
19,1709.0,2018-08-15,2.0,0
19,1596.0,2018-08-22,2.0,0
19,1139.0,2018-08-23,2.0,0
19,1521.0,2018-08-26,2.0,0
19,1094.0,2018-09-04,2.0,0
19,1760.0,2018-09-10,2.0,0
19,1336.0,2018-09-10,2.0,0
19,1705.0,2018-09-15,2.0,0
19,,2018-09-24,2.0,0
19,1255.0,2018-09-26,2.0,0
20,1727.0,2019-08-30,2.0,0
20,,2019-09-01,2.0,0
20,1224.0,2019-09-02,2.0,0
20,1107.0,2019-09-02,2.0,0
20,1669.0,2019-09-03,2.0,0
20,1726.0,2019-09-03,2.0,0
21,1073.0,2019-08-31,3.0,0
21,1102.0,2019-09-01,3.0,0
21,1498.0,2019-09-02,3.0,0
21,1752.0,2019-09-02,3.0,0
21,1447.0,2019-09-02,3.0,1
22,1455.0,2019-01-17,1.0,0
22,1111.0,2019-01-18,1.0,0
22,1623.0,2019-01-21,1.0,0
22,1179.0,2019-01-30,1.0,0
22,1565.0,2019-02-06,1.0,0
22,1385.0,2019-02-07,1.0,0
22,1410.0,2019-02-08,1.0,0
22,,2019-02-17,1.0,0
22,1252.0,2019-02-19,1.0,0
22,1196.0,2019-02-20,1.0,0
22,1644.0,2019-02-22,1.0,0
22,1219.0,2019-02-24,1.0,0
22,1412.0,2019-03-02,1.0,0
22,1153.0,2019-03-15,1.0,0
22,1743.0,2019-04-06,1.0,0
22,1308.0,2019-04-06,1.0,0
22,1083.0,2019-04-14,1.0,0
22,1140.0,2019-04-24,1.0,0
22,1299.0,2019-04-25,1.0,0
22,,2019-04-25,1.0,0
22,1402.0,2019-04-26,1.0,1
23,1706.0,2018-09-30,3.0,0
23,1756.0,2018-09-30,3.0,0
23,1724.0,2018-10-19,3.0,0
23,1060.0,2018-10-20,3.0,0
23,1262.0,2018-10-30,3.0,0
23,1464.0,2018-11-02,3.0,0
23,1481.0,2018-11-04,3.0,0
23,1492.0,2018-11-10,3.0,0
23,1143.0,2018-11-14,3.0,0
23,1698.0,2018-11-20,3.0,0
23,1571.0,2018-11-23,3.0,0
23,1196.0,2018-11-26,3.0,0
23,1345.0,2018-11-28,3.0,0
23,1232.0,2018-12-08,3.0,0
23,1735.0,2018-12-17,3.0,0
23,1477.0,2018-12-26,3.0,0
23,1276.0,2018-12-30,3.0,0
23,,2019-01-02,3.0,0
23,1698.0,2019-01-08,3.0,0
23,1420.0,2019-01-11,3.0,0
23,1095.0,2019-01-16,3.0,0
23,1477.0,2019-01-19,3.0,0
23,1160.0,2019-01-21,3.0,0
23,1340.0,2019-01-22,3.0,0
24,1107.0,2019-07-09,1.0,0
24,1587.0,2019-07-10,1.0,0
24,1228.0,2019-07-10,1.0,0
24,1441.0,2019-07-14,1.0,0
24,1662.0,2019-07-14,1.0,0
24,1550.0,2019-07-15,1.0,0
24,1282.0,2019-07-21,1.0,0
24,1698.0,2019-07-24,1.0,0
24,1616.0,2019-07-29,1.0,0
24,1561.0,2019-07-31,1.0,0
24,1494.0,2019-08-03,1.0,0
24,1417.0,2019-08-21,1.0,0
24,1410.0,2019-08-22,1.0,0
24,1439.0,2019-09-01,1.0,1
25,1320.0,2019-06-28,1.0,0
25,1311.0,2019-06-29,1.0,0
25,1337.0,2019-06-30,1.0,0
25,,2019-07-08,1.0,0
25,1770.0,2019-07-19,1.0,0
25,1658.0,2019-07-28,1.0,0
25,1432.0,2019-08-01,1.0,0
25,1751.0,2019-08-04,1.0,0
25,1284.0,2019-08-06,1.0,0
25,1712.0,2019-08-09,1.0,0
25,1384.0,2019-08-10,1.0,0
25,1769.0,2019-08-11,1.0,0
25,1715.0,2019-08-14,1.0,0
25,,2019-08-14,1.0,0
25,1183.0,2019-08-14,1.0,0
25,1314.0,2019-08-28,1.0,0
25,1192.0,2019-08-30,1.0,0
26,1421.0,2018-02-28,2.0,0
26,1765.0,2018-03-04,2.0,0
26,1408.0,2018-03-05,2.0,0
26,1509.0,2018-03-14,2.0,0
26,1300.0,2018-03-22,2.0,0
26,1491.0,2018-03-31,2.0,0
26,1492.0,2018-04-02,2.0,0
26,1558.0,2018-04-06,2.0,0
26,1664.0,2018-04-10,2.0,0
26,1764.0,2018-04-14,2.0,0
26,1279.0,2018-04-23,2.0,0
26,1145.0,2018-04-26,2.0,0
26,1082.0,2018-05-10,2.0,0
26,1230.0,2018-05-10,2.0,0
26,1073.0,2018-05-14,2.0,0
26,1293.0,2018-05-15,2.0,0
26,1456.0,2018-05-18,2.0,0
26,1127.0,2018-05-24,2.0,0
26,1334.0,2018-05-25,2.0,0
26,1600.0,2018-06-23,2.0,0
26,1676.0,2018-06-26,2.0,0
26,1660.0,2018-07-06,2.0,0
26,,2018-07-09,2.0,0
26,1215.0,2018-07-24,2.0,0
27,1223.0,2018-05-31,1.0,0
27,1558.0,2018-06-02,1.0,0
27,1312.0,2018-06-03,1.0,0
27,1332.0,2018-06-07,1.0,0
27,1064.0,2018-06-12,1.0,0
27,1244.0,2018-06-17,1.0,0
27,1350.0,2018-06-19,1.0,0
27,1286.0,2018-06-22,1.0,0
27,1138.0,2018-06-29,1.0,0
27,1345.0,2018-07-07,1.0,0
27,1381.0,2018-07-09,1.0,0
27,1532.0,2018-07-11,1.0,0
27,,2018-07-13,1.0,0
27,1591.0,2018-07-17,1.0,0
27,1385.0,2018-07-20,1.0,0
27,1137.0,2018-07-31,1.0,0
27,1206.0,2018-08-03,1.0,0
27,1566.0,2018-08-05,1.0,0
27,1375.0,2018-08-07,1.0,0
28,1480.0,2019-07-21,1.0,0
28,1570.0,2019-07-21,1.0,0
28,1073.0,2019-07-23,1.0,0
28,1344.0,2019-07-26,1.0,0
28,1741.0,2019-07-27,1.0,0
28,1681.0,2019-07-27,1.0,0
28,1558.0,2019-07-30,1.0,0
28,1356.0,2019-08-01,1.0,0
28,,2019-08-04,1.0,0
28,1686.0,2019-08-06,1.0,0
28,1308.0,2019-08-06,1.0,0
28,1669.0,2019-08-09,1.0,0
28,1403.0,2019-08-14,1.0,0
28,1534.0,2019-08-23,1.0,0
28,1213.0,2019-09-01,1.0,0
29,1185.0,2019-01-23,1.0,0
29,,2019-01-30,1.0,0
29,1740.0,2019-02-05,1.0,0
29,1616.0,2019-02-09,1.0,0
29,1769.0,2019-02-11,1.0,0
29,1070.0,2019-02-13,1.0,0
29,1750.0,2019-02-14,1.0,0
29,1118.0,2019-02-21,1.0,0
29,1545.0,2019-02-25,1.0,0
29,1152.0,2019-02-28,1.0,0
29,1079.0,2019-03-03,1.0,0
29,1260.0,2019-03-03,1.0,0
29,1563.0,2019-03-09,1.0,0
29,1622.0,2019-03-15,1.0,0
29,1325.0,2019-03-19,1.0,0
29,1766.0,2019-04-01,1.0,0
29,1647.0,2019-04-05,1.0,0
29,1475.0,2019-04-10,1.0,0
29,1744.0,2019-04-15,1.0,0
29,,2019-04-16,1.0,0
30,1300.0,2018-11-06,3.0,0
30,1610.0,2018-11-07,3.0,0
30,1636.0,2018-11-14,3.0,0
30,,2018-11-18,3.0,0
30,1372.0,2018-11-21,3.0,0
30,1574.0,2018-11-28,3.0,0
30,1240.0,2018-11-28,3.0,0
30,1220.0,2018-11-30,3.0,0
30,1540.0,2018-12-20,3.0,0
30,1567.0,2018-12-27,3.0,0
30,1666.0,2018-12-29,3.0,0
30,1725.0,2018-12-31,3.0,0
30,1753.0,2019-01-08,3.0,0
30,1544.0,2019-01-15,3.0,0
30,1752.0,2019-01-19,3.0,0
30,1734.0,2019-01-28,3.0,0
30,1600.0,2019-01-29,3.0,0
30,1348.0,2019-02-03,3.0,0
30,1551.0,2019-02-04,3.0,0
30,1648.0,2019-02-17,3.0,0
30,1614.0,2019-02-21,3.0,0
30,1325.0,2019-02-24,3.0,0
31,1701.0,2019-04-16,3.0,0
31,1164.0,2019-04-17,3.0,0
31,1251.0,2019-04-18,3.0,0
31,1368.0,2019-04-20,3.0,0
31,1356.0,2019-05-02,3.0,0
31,1609.0,2019-05-11,3.0,0
31,1101.0,2019-05-14,3.0,0
31,1568.0,2019-05-16,3.0,0
31,1601.0,2019-05-24,3.0,0
31,1056.0,2019-06-04,3.0,0
31,,2019-06-14,3.0,0
31,1660.0,2019-07-02,3.0,0
31,1534.0,2019-07-12,3.0,0
31,,2019-07-17,3.0,0
31,1611.0,2019-07-28,3.0,0
31,1513.0,2019-08-07,3.0,0
31,1649.0,2019-08-08,3.0,0
31,,2019-08-12,3.0,0
31,1365.0,2019-08-13,3.0,0
31,1258.0,2019-08-13,3.0,0
31,,2019-08-15,3.0,0
31,1531.0,2019-08-16,3.0,0
31,1232.0,2019-08-26,3.0,0
31,1236.0,2019-08-26,3.0,0
32,1741.0,2019-03-17,2.0,0
32,1350.0,2019-03-27,2.0,0
32,1129.0,2019-03-27,2.0,0
32,1083.0,2019-03-29,2.0,0
32,1079.0,2019-04-08,2.0,0
32,1588.0,2019-04-10,2.0,0
32,1532.0,2019-04-18,2.0,0
32,1693.0,2019-04-23,2.0,0
32,1394.0,2019-04-23,2.0,0
32,1741.0,2019-05-05,2.0,0
32,1253.0,2019-05-17,2.0,0
32,1256.0,2019-05-20,2.0,0
32,1327.0,2019-05-21,2.0,0
32,1649.0,2019-05-25,2.0,0
32,1524.0,2019-06-04,2.0,0
32,1075.0,2019-06-14,2.0,0
32,1543.0,2019-06-23,2.0,0
32,,2019-07-01,2.0,0
32,,2019-07-04,2.0,0
32,1722.0,2019-07-05,2.0,0
32,1353.0,2019-07-12,2.0,0
32,1439.0,2019-08-12,2.0,0
32,1086.0,2019-08-22,2.0,0
32,1422.0,2019-08-25,2.0,0
32,1704.0,2019-08-26,2.0,0
32,1576.0,2019-08-26,2.0,0
32,1182.0,2019-09-02,2.0,0
32,1268.0,2019-09-03,2.0,1
33,1140.0,2018-09-24,3.0,0
33,1057.0,2018-10-03,3.0,0
33,1194.0,2018-10-04,3.0,0
33,1599.0,2018-10-24,3.0,0
33,1531.0,2018-10-30,3.0,0
33,1277.0,2018-11-02,3.0,0
33,1764.0,2018-11-04,3.0,0
33,1077.0,2018-11-08,3.0,0
33,1750.0,2018-11-12,3.0,0
33,1546.0,2018-11-15,3.0,0
33,1771.0,2018-11-19,3.0,0
33,,2018-11-19,3.0,0
33,1628.0,2018-11-26,3.0,0
33,1609.0,2018-12-05,3.0,0
33,1170.0,2018-12-07,3.0,0
33,1218.0,2018-12-08,3.0,0
33,1107.0,2018-12-08,3.0,0
33,1488.0,2018-12-19,3.0,0
33,1454.0,2019-01-03,3.0,0
33,1579.0,2019-01-04,3.0,0
34,1057.0,2019-06-21,3.0,0
34,1323.0,2019-06-21,3.0,0
34,1119.0,2019-06-26,3.0,0
34,1633.0,2019-06-28,3.0,0
34,1273.0,2019-06-28,3.0,0
34,1280.0,2019-06-28,3.0,0
34,1394.0,2019-06-29,3.0,0
34,1742.0,2019-07-03,3.0,0
34,,2019-07-05,3.0,0
34,1338.0,2019-07-06,3.0,1
35,1706.0,2019-02-23,2.0,0
35,1416.0,2019-02-24,2.0,0
35,1727.0,2019-02-27,2.0,0
35,1518.0,2019-03-01,2.0,0
35,1288.0,2019-03-02,2.0,0
35,1264.0,2019-03-03,2.0,0
35,1273.0,2019-03-04,2.0,0
35,1713.0,2019-03-08,2.0,0
35,1163.0,2019-03-17,2.0,0
35,1366.0,2019-03-26,2.0,0
35,1252.0,2019-03-28,2.0,0
35,1661.0,2019-03-30,2.0,0
35,1402.0,2019-03-31,2.0,0
35,1347.0,2019-04-05,2.0,1
36,1552.0,2019-01-23,2.0,0
36,1411.0,2019-02-13,2.0,0
36,1176.0,2019-03-06,2.0,0
36,1316.0,2019-03-08,2.0,0
36,1523.0,2019-03-09,2.0,0
36,1281.0,2019-03-22,2.0,0
36,1741.0,2019-03-25,2.0,0
36,1365.0,2019-03-26,2.0,0
36,1643.0,2019-03-29,2.0,0
36,1395.0,2019-04-04,2.0,0
36,1706.0,2019-04-07,2.0,0
36,1376.0,2019-04-07,2.0,0
36,1263.0,2019-04-07,2.0,0
36,1619.0,2019-04-08,2.0,0
36,1423.0,2019-04-09,2.0,0
36,1417.0,2019-04-21,2.0,0
36,1603.0,2019-04-23,2.0,0
36,1178.0,2019-05-04,2.0,0
36,,2019-05-14,2.0,0
36,1085.0,2019-05-22,2.0,0
36,1280.0,2019-06-05,2.0,0
36,1382.0,2019-06-10,2.0,0
36,1757.0,2019-06-13,2.0,0
36,1726.0,2019-06-16,2.0,0
36,1619.0,2019-06-27,2.0,0
36,1444.0,2019-07-06,2.0,0
36,1756.0,2019-07-13,2.0,1
37,1734.0,2019-03-07,2.0,0
37,1375.0,2019-03-10,2.0,0
37,1211.0,2019-03-15,2.0,0
37,1630.0,2019-03-23,2.0,0
37,1399.0,2019-03-25,2.0,0
37,1450.0,2019-04-11,2.0,0
37,1305.0,2019-04-14,2.0,0
37,1658.0,2019-05-07,2.0,0
37,1102.0,2019-05-11,2.0,0
37,1613.0,2019-05-11,2.0,0
37,1491.0,2019-05-18,2.0,0
37,1330.0,2019-05-21,2.0,0
37,1180.0,2019-06-05,2.0,0
37,1265.0,2019-06-20,2.0,0
37,1705.0,2019-07-01,2.0,0
37,1511.0,2019-07-04,2.0,0
37,1554.0,2019-07-06,2.0,0
37,1244.0,2019-07-08,2.0,0
37,1580.0,2019-07-13,2.0,0
37,1217.0,2019-07-14,2.0,0
37,1162.0,2019-07-15,2.0,0
37,1465.0,2019-07-24,2.0,0
37,1333.0,2019-07-25,2.0,0
